Gene_id	Gene_name	Unknown_Barcode	T14A	T0A	T0B	T14B
MSTRG.10437	MSTRG.10391	0	0	0	0	0
MSTRG.10438	MSTRG.10394	0	0	0	0	0
MSTRG.10439	MSTRG.10361	0	0	0	0	0
MSTRG.1044	MSTRG.994	0	0	0	0	0
MSTRG.10440	LOC111223629	0	0	0	0	0
MSTRG.10441	MSTRG.10408	0	0	0	0	0
MSTRG.10442	MSTRG.10411	0	0	0	0	0
MSTRG.10443	MSTRG.10414	0	0	0	0	0
MSTRG.10444	ecsit	0	0	0	0	0
MSTRG.10445	trnaa-agc	0	0	0	0	0
MSTRG.10446	trnas-gcu	0	0	0	0	0
MSTRG.10447	mta2	0	0	0	0	0
MSTRG.10448	MSTRG.10425	0	0	0	0	0
MSTRG.10449	MSTRG.10428	0	0	0	0	0
MSTRG.1045	hdgfl3	0	0	0	0	0
MSTRG.10450	LOC111223316	0	0	0	0	0
MSTRG.10451	MSTRG.10317	0	0	0	0	0
MSTRG.10452	MSTRG.10320	0	0	0	0	0
MSTRG.10453	LOC111223327	0	0	0	0	0
MSTRG.10454	MSTRG.10326	0	0	0	0	0
MSTRG.10455	MSTRG.10329	0	0	0	0	0
MSTRG.10456	LOC111223345	0	0	0	0	0
MSTRG.10457	MSTRG.10334	0	0	0	0	0
MSTRG.10458	MSTRG.10336	0	0	0	0	0
MSTRG.10459	MSTRG.10338	0	0	0	0	0
MSTRG.1046	MSTRG.996	0	0	0	0	0
MSTRG.10460	MSTRG.10343	0	0	0	0	0
MSTRG.10461	LOC111223332	0	0	0	0	0
MSTRG.10462	MSTRG.10347	0	0	0	0	0
MSTRG.10463	MSTRG.10349	0	0	0	0	0
MSTRG.10464	MSTRG.10352	0	0	0	0	0
MSTRG.10465	LOC111223326	0	0	0	0	0
MSTRG.10466	LOC111223336	0	0	0	0	0
MSTRG.10467	MSTRG.10358	0	0	0	0	0
MSTRG.10468	MSTRG.10359	0	0	0	0	0
MSTRG.10469	MSTRG.10360	0	0	0	0	0
MSTRG.1047	LOC111218630	0	0	0	0	0
MSTRG.10470	MSTRG.10105	0	0	0	0	0
MSTRG.10471	MSTRG.10107	0	0	0	0	0
MSTRG.10472	cfap20	0	0	0	0	0
MSTRG.10473	MSTRG.10111	0	0	0	0	0
MSTRG.10474	MSTRG.10113	0	0	0	0	0
MSTRG.10475	MSTRG.10116	0	0	0	0	0
MSTRG.10476	cndp2	0	0	0	0	0
MSTRG.10477	mterf1	0	0	0	0	0
MSTRG.10478	LOC111223397	0	0	0	0	0
MSTRG.10479	LOC111222971	0	0	0	0	0
MSTRG.1048	MSTRG.998	0	0	0	0	0
MSTRG.10480	MSTRG.10130	0	0	0	0	0
MSTRG.10481	prcc	0	0	0	0	0
MSTRG.10482	mrpl24	0	0	0	0	0
MSTRG.10483	MSTRG.10135	0	0	0	0	0
MSTRG.10484	MSTRG.10137	0	0	0	0	0
MSTRG.10485	MSTRG.10139	0	0	0	0	0
MSTRG.10486	MSTRG.10141	0	0	0	0	0
MSTRG.10487	LOC111223515	0	0	0	0	0
MSTRG.10488	LOC111223105	0	0	0	0	0
MSTRG.10489	MSTRG.10147	0	0	0	0	0
MSTRG.1049	MSTRG.999	0	0	0	0	0
MSTRG.10490	LOC111223170	0	0	0	0	0
MSTRG.10491	LOC111223253	0	0	0	0	0
MSTRG.10492	polr2k	0	0	0	0	0
MSTRG.10493	LOC111223446	0	0	0	0	0
MSTRG.10494	MSTRG.10075	0	0	0	0	0
MSTRG.10495	MSTRG.10077	0	0	0	0	0
MSTRG.10496	LOC111223297	0	0	0	0	0
MSTRG.10497	LOC111223037	0	0	0	0	0
MSTRG.10498	MSTRG.10083	0	0	0	0	0
MSTRG.10499	sf3b4	0	0	0	0	0
MSTRG.105	MSTRG.26741	0	0	0	0	0
MSTRG.1050	LOC111218320	0	0	0	0	0
MSTRG.10500	LOC111223177	0	0	0	0	0
MSTRG.10501	MSTRG.9824	0	0	0	0	0
MSTRG.10502	hoxa11	0	0	0	0	0
MSTRG.10503	MSTRG.9826	0	0	0	0	0
MSTRG.10504	LOC111223222	0	0	0	0	0
MSTRG.10505	col8a2	0	0	0	0	0
MSTRG.10506	trappc3	0	0	0	0	0
MSTRG.10507	LOC111223451	0	0	0	0	0
MSTRG.10508	MSTRG.9810	0	0	0	0	0
MSTRG.10509	rims3	0	0	0	0	0
MSTRG.1051	MSTRG.981	0	0	0	0	0
MSTRG.10510	sp4	0	0	0	0	0
MSTRG.10511	MSTRG.9911	0	0	0	0	0
MSTRG.10512	MSTRG.9912	0	0	0	0	0
MSTRG.10513	MSTRG.9913	0	0	0	0	0
MSTRG.10514	LOC111223065	0	0	0	0	0
MSTRG.10515	LOC111223103	0	0	0	0	0
MSTRG.10516	twist1	0	0	0	0	0
MSTRG.10517	twistnb	0	0	0	0	0
MSTRG.10518	MSTRG.9898	0	0	0	0	0
MSTRG.10519	MSTRG.9899	0	0	0	0	0
MSTRG.1052	MSTRG.982	0	0	0	0	0
MSTRG.10520	ctnnal1	0	0	0	0	0
MSTRG.10521	galnt12	0	0	0	0	0
MSTRG.10522	cunh18orf21	0	0	0	0	0
MSTRG.10523	LOC111223006	0	0	0	0	0
MSTRG.10524	rp9	0	0	0	0	0
MSTRG.10525	pex1	0	0	0	0	0
MSTRG.10526	rbm48	0	0	0	0	0
MSTRG.10527	LOC111223243	0	0	0	0	0
MSTRG.10528	tomm7	0	0	0	0	0
MSTRG.10529	MSTRG.9918	0	0	0	0	0
MSTRG.1053	mex3b	0	0	0	0	0
MSTRG.10530	MSTRG.9853	0	0	0	0	0
MSTRG.10531	gpnmb	0	0	0	0	0
MSTRG.10532	MSTRG.9857	0	0	0	0	0
MSTRG.10533	igf2bp3	0	0	0	0	0
MSTRG.10534	MSTRG.9860	0	0	0	0	0
MSTRG.10535	MSTRG.9861	0	0	0	0	0
MSTRG.10536	MSTRG.9863	0	0	0	0	0
MSTRG.10537	MSTRG.9865	0	0	0	0	0
MSTRG.10538	LOC111223522	0	0	0	0	0
MSTRG.10539	LOC111223455	0	0	0	0	0
MSTRG.1054	MSTRG.984	0	0	0	0	0
MSTRG.10540	MSTRG.9879	0	0	0	0	0
MSTRG.10541	MSTRG.9882	0	0	0	0	0
MSTRG.10542	MSTRG.9884	0	0	0	0	0
MSTRG.10543	MSTRG.9886	0	0	0	0	0
MSTRG.10544	MSTRG.9888	0	0	0	0	0
MSTRG.10545	hepacam2	0	0	0	0	0
MSTRG.10546	MSTRG.9891	0	0	0	0	0
MSTRG.10547	MSTRG.9893	0	0	0	0	0
MSTRG.10548	MSTRG.9895	0	0	0	0	0
MSTRG.10549	dlx6	0	0	0	0	0
MSTRG.1055	efl1	0	0	0	0	0
MSTRG.10550	MSTRG.10017	0	0	0	0	0
MSTRG.10551	aunip	0	0	0	0	0
MSTRG.10552	MSTRG.10022	0	0	0	0	0
MSTRG.10553	lrrc14b	0	0	0	0	0
MSTRG.10554	gatad1	0	0	0	0	0
MSTRG.10555	LOC111223520	0	0	0	0	0
MSTRG.10556	MSTRG.10031	0	0	0	0	0
MSTRG.10557	tdp2	0	0	0	0	0
MSTRG.10558	cunh6orf62	0	0	0	0	0
MSTRG.10559	MSTRG.10037	0	0	0	0	0
MSTRG.1056	MSTRG.986	0	0	0	0	0
MSTRG.10560	MSTRG.10045	0	0	0	0	0
MSTRG.10561	MSTRG.10047	0	0	0	0	0
MSTRG.10562	pag1	0	0	0	0	0
MSTRG.10563	LOC111223038	0	0	0	0	0
MSTRG.10564	MSTRG.10055	0	0	0	0	0
MSTRG.10565	dtnbp1	0	0	0	0	0
MSTRG.10566	MSTRG.10061	0	0	0	0	0
MSTRG.10567	LOC111223352	0	0	0	0	0
MSTRG.10568	LOC111223350	0	0	0	0	0
MSTRG.10569	LOC111223015	0	0	0	0	0
MSTRG.1057	LOC111219902	0	0	0	0	0
MSTRG.10570	MSTRG.9952	0	0	0	0	0
MSTRG.10571	MSTRG.9954	0	0	0	0	0
MSTRG.10572	MSTRG.9956	0	0	0	0	0
MSTRG.10573	MSTRG.9958	0	0	0	0	0
MSTRG.10574	snrnp40	0	0	0	0	0
MSTRG.10575	dclk3	0	0	0	0	0
MSTRG.10576	MSTRG.9967	0	0	0	0	0
MSTRG.10577	fbxl2	0	0	0	0	0
MSTRG.10578	MSTRG.9972	0	0	0	0	0
MSTRG.10579	LOC111223166	0	0	0	0	0
MSTRG.1058	MSTRG.988	0	0	0	0	0
MSTRG.10580	MSTRG.9981	0	0	0	0	0
MSTRG.10581	MSTRG.9983	0	0	0	0	0
MSTRG.10582	ubqln4	0	0	0	0	0
MSTRG.10583	sgo1	0	0	0	0	0
MSTRG.10584	MSTRG.9989	0	0	0	0	0
MSTRG.10585	MSTRG.9993	0	0	0	0	0
MSTRG.10586	triqk	0	0	0	0	0
MSTRG.10587	LOC111223516	0	0	0	0	0
MSTRG.10588	LOC111223406	0	0	0	0	0
MSTRG.10589	MSTRG.10004	0	0	0	0	0
MSTRG.1059	MSTRG.989	0	0	0	0	0
MSTRG.10590	MSTRG.11825	0	0	0	0	0
MSTRG.10591	MSTRG.11826	0	0	0	0	0
MSTRG.10592	MSTRG.11828	0	0	0	0	0
MSTRG.10593	MSTRG.11830	0	0	0	0	0
MSTRG.10594	MSTRG.11832	0	0	0	0	0
MSTRG.10595	LOC111224769	0	0	0	0	0
MSTRG.10596	arl1	0	0	0	0	0
MSTRG.10597	MSTRG.11839	0	0	0	0	0
MSTRG.10598	MSTRG.11841	0	0	0	0	0
MSTRG.10599	MSTRG.11843	0	0	0	0	0
MSTRG.106	slc22a17	0	0	0	0	0
MSTRG.1060	LOC111218363	0	0	0	0	0
MSTRG.10600	MSTRG.11460	0	0	0	0	0
MSTRG.10601	tmem19	0	0	0	0	0
MSTRG.10602	MSTRG.11462	0	0	0	0	0
MSTRG.10603	MSTRG.11463	0	0	0	0	0
MSTRG.10604	LOC111224946	0	0	0	0	0
MSTRG.10605	pah	0	0	0	0	0
MSTRG.10606	LOC111224521	0	0	0	0	0
MSTRG.10607	MSTRG.11447	0	0	0	0	0
MSTRG.10608	parpbp	0	0	0	0	0
MSTRG.10609	igf1	0	0	0	0	0
MSTRG.1061	MSTRG.905	0	0	0	0	0
MSTRG.10610	MSTRG.11381	0	0	0	0	0
MSTRG.10611	MSTRG.11382	0	0	0	0	0
MSTRG.10612	dyrk2	0	0	0	0	0
MSTRG.10613	LOC111224816	0	0	0	0	0
MSTRG.10614	MSTRG.11386	0	0	0	0	0
MSTRG.10615	MSTRG.11366	0	0	0	0	0
MSTRG.10616	MSTRG.11367	0	0	0	0	0
MSTRG.10617	cct2	0	0	0	0	0
MSTRG.10618	LOC111224749	0	0	0	0	0
MSTRG.10619	best3	0	0	0	0	0
MSTRG.1062	LOC111219750	0	0	0	0	0
MSTRG.10620	MSTRG.11422	0	0	0	0	0
MSTRG.10621	MSTRG.11425	0	0	0	0	0
MSTRG.10622	MSTRG.11426	0	0	0	0	0
MSTRG.10623	eri1	0	0	0	0	0
MSTRG.10624	ndufa12	0	0	0	0	0
MSTRG.10625	MSTRG.11431	0	0	0	0	0
MSTRG.10626	MSTRG.11387	0	0	0	0	0
MSTRG.10627	tbc1d30	0	0	0	0	0
MSTRG.10628	prkcq	0	0	0	0	0
MSTRG.10629	sfmbt2	0	0	0	0	0
MSTRG.1063	LOC111220089	0	0	0	0	0
MSTRG.10630	MSTRG.11564	0	0	0	0	0
MSTRG.10631	MSTRG.11567	0	0	0	0	0
MSTRG.10632	LOC111224847	0	0	0	0	0
MSTRG.10633	MSTRG.11572	0	0	0	0	0
MSTRG.10634	LOC111224976	0	0	0	0	0
MSTRG.10635	MSTRG.11575	0	0	0	0	0
MSTRG.10636	MSTRG.11578	0	0	0	0	0
MSTRG.10637	LOC111224864	0	0	0	0	0
MSTRG.10638	chpt1	0	0	0	0	0
MSTRG.10639	gnptab	0	0	0	0	0
MSTRG.1064	selenos	0	0	0	0	0
MSTRG.10640	LOC111225051	0	0	0	0	0
MSTRG.10641	MSTRG.11602	0	0	0	0	0
MSTRG.10642	LOC111224943	0	0	0	0	0
MSTRG.10643	st8sia1	0	0	0	0	0
MSTRG.10644	LOC111224510	0	0	0	0	0
MSTRG.10645	mest	0	0	0	0	0
MSTRG.10646	MSTRG.11615	0	0	0	0	0
MSTRG.10647	MSTRG.11618	0	0	0	0	0
MSTRG.10648	MSTRG.11579	0	0	0	0	0
MSTRG.10649	MSTRG.11580	0	0	0	0	0
MSTRG.1065	MSTRG.909	0	0	0	0	0
MSTRG.10650	MSTRG.11480	0	0	0	0	0
MSTRG.10651	rhno1	0	0	0	0	0
MSTRG.10652	MSTRG.11488	0	0	0	0	0
MSTRG.10653	chrm2	0	0	0	0	0
MSTRG.10654	MSTRG.11494	0	0	0	0	0
MSTRG.10655	MSTRG.11496	0	0	0	0	0
MSTRG.10656	MSTRG.11499	0	0	0	0	0
MSTRG.10657	MSTRG.11502	0	0	0	0	0
MSTRG.10658	LOC111224502	0	0	0	0	0
MSTRG.10659	MSTRG.11464	0	0	0	0	0
MSTRG.1066	MSTRG.910	0	0	0	0	0
MSTRG.10660	MSTRG.11518	0	0	0	0	0
MSTRG.10661	MSTRG.11520	0	0	0	0	0
MSTRG.10662	LOC111224655	0	0	0	0	0
MSTRG.10663	MSTRG.11526	0	0	0	0	0
MSTRG.10664	LOC111225034	0	0	0	0	0
MSTRG.10665	MSTRG.11530	0	0	0	0	0
MSTRG.10666	LOC111224824	0	0	0	0	0
MSTRG.10667	MSTRG.11534	0	0	0	0	0
MSTRG.10668	LOC111224898	0	0	0	0	0
MSTRG.10669	LOC111224700	0	0	0	0	0
MSTRG.1067	MSTRG.911	0	0	0	0	0
MSTRG.10670	LOC111224822	0	0	0	0	0
MSTRG.10671	MSTRG.11730	0	0	0	0	0
MSTRG.10672	MSTRG.11733	0	0	0	0	0
MSTRG.10673	akap14	0	0	0	0	0
MSTRG.10674	MSTRG.11740	0	0	0	0	0
MSTRG.10675	LOC111224660	0	0	0	0	0
MSTRG.10676	tfec	0	0	0	0	0
MSTRG.10677	MSTRG.11747	0	0	0	0	0
MSTRG.10678	LOC111224915	0	0	0	0	0
MSTRG.10679	gpr85	0	0	0	0	0
MSTRG.1068	MSTRG.912	0	0	0	0	0
MSTRG.10680	LOC111224977	0	0	0	0	0
MSTRG.10681	LOC111224677	0	0	0	0	0
MSTRG.10682	MSTRG.11782	0	0	0	0	0
MSTRG.10683	fbln1	0	0	0	0	0
MSTRG.10684	MSTRG.11791	0	0	0	0	0
MSTRG.10685	LOC111224991	0	0	0	0	0
MSTRG.10686	MSTRG.11798	0	0	0	0	0
MSTRG.10687	MSTRG.11801	0	0	0	0	0
MSTRG.10688	MSTRG.11803	0	0	0	0	0
MSTRG.10689	MSTRG.11805	0	0	0	0	0
MSTRG.1069	MSTRG.913	0	0	0	0	0
MSTRG.10690	cacna1c	0	0	0	0	0
MSTRG.10691	MSTRG.11636	0	0	0	0	0
MSTRG.10692	MSTRG.11640	0	0	0	0	0
MSTRG.10693	MSTRG.11644	0	0	0	0	0
MSTRG.10694	MSTRG.11648	0	0	0	0	0
MSTRG.10695	MSTRG.11653	0	0	0	0	0
MSTRG.10696	trnak-cuu	0	0	0	0	0
MSTRG.10697	trnak-cuu	0	0	0	0	0
MSTRG.10698	trnal-caa	0	0	0	0	0
MSTRG.10699	MSTRG.11666	0	0	0	0	0
MSTRG.107	MSTRG.26735	0	0	0	0	0
MSTRG.1070	MSTRG.894	0	0	0	0	0
MSTRG.10700	MSTRG.10634	0	0	0	0	0
MSTRG.10701	MSTRG.10635	0	0	0	0	0
MSTRG.10702	MSTRG.10636	0	0	0	0	0
MSTRG.10703	bglap	0	0	0	0	0
MSTRG.10704	LOC111223837	0	0	0	0	0
MSTRG.10705	MSTRG.10617	0	0	0	0	0
MSTRG.10706	LOC111223793	0	0	0	0	0
MSTRG.10707	LOC111223836	0	0	0	0	0
MSTRG.10708	MSTRG.10620	0	0	0	0	0
MSTRG.10709	LOC111223804	0	0	0	0	0
MSTRG.1071	vps35	0	0	0	0	0
MSTRG.10710	LOC111223907	0	0	0	0	0
MSTRG.10711	LOC111223906	0	0	0	0	0
MSTRG.10712	MSTRG.10727	0	0	0	0	0
MSTRG.10713	MSTRG.10728	0	0	0	0	0
MSTRG.10714	MSTRG.10708	0	0	0	0	0
MSTRG.10715	MSTRG.10709	0	0	0	0	0
MSTRG.10716	LOC111223887	0	0	0	0	0
MSTRG.10717	LOC111223897	0	0	0	0	0
MSTRG.10718	MSTRG.10712	0	0	0	0	0
MSTRG.10719	MSTRG.10713	0	0	0	0	0
MSTRG.1072	MSTRG.896	0	0	0	0	0
MSTRG.10720	MSTRG.10758	0	0	0	0	0
MSTRG.10721	LOC111223989	0	0	0	0	0
MSTRG.10722	LOC111223990	0	0	0	0	0
MSTRG.10723	trim62	0	0	0	0	0
MSTRG.10724	MSTRG.10762	0	0	0	0	0
MSTRG.10725	LOC111223860	0	0	0	0	0
MSTRG.10726	MSTRG.10730	0	0	0	0	0
MSTRG.10727	MSTRG.10731	0	0	0	0	0
MSTRG.10728	MSTRG.10732	0	0	0	0	0
MSTRG.10729	MSTRG.10733	0	0	0	0	0
MSTRG.1073	MSTRG.897	0	0	0	0	0
MSTRG.10730	dhrs1	0	0	0	0	0
MSTRG.10731	LOC111223809	0	0	0	0	0
MSTRG.10732	cunh14orf119	0	0	0	0	0
MSTRG.10733	MSTRG.10670	0	0	0	0	0
MSTRG.10734	MSTRG.10671	0	0	0	0	0
MSTRG.10735	MSTRG.10672	0	0	0	0	0
MSTRG.10736	klhl20	0	0	0	0	0
MSTRG.10737	LOC111223840	0	0	0	0	0
MSTRG.10738	LOC111223806	0	0	0	0	0
MSTRG.10739	MSTRG.10642	0	0	0	0	0
MSTRG.1074	MSTRG.898	0	0	0	0	0
MSTRG.10740	MSTRG.10698	0	0	0	0	0
MSTRG.10741	LOC111223875	0	0	0	0	0
MSTRG.10742	prkn	0	0	0	0	0
MSTRG.10743	MSTRG.10703	0	0	0	0	0
MSTRG.10744	MSTRG.10704	0	0	0	0	0
MSTRG.10745	MSTRG.10706	0	0	0	0	0
MSTRG.10746	MSTRG.10707	0	0	0	0	0
MSTRG.10747	MSTRG.10673	0	0	0	0	0
MSTRG.10748	MSTRG.10674	0	0	0	0	0
MSTRG.10749	MSTRG.10675	0	0	0	0	0
MSTRG.1075	tollip	0	0	0	0	0
MSTRG.10750	LOC111224088	0	0	0	0	0
MSTRG.10751	MSTRG.10894	0	0	0	0	0
MSTRG.10752	bcl7b	0	0	0	0	0
MSTRG.10753	MSTRG.10898	0	0	0	0	0
MSTRG.10754	MSTRG.10899	0	0	0	0	0
MSTRG.10755	MSTRG.10900	0	0	0	0	0
MSTRG.10756	MSTRG.10902	0	0	0	0	0
MSTRG.10757	LOC111224040	0	0	0	0	0
MSTRG.10758	LOC111224106	0	0	0	0	0
MSTRG.10759	MSTRG.10876	0	0	0	0	0
MSTRG.1076	LOC111219400	0	0	0	0	0
MSTRG.10760	folh1b	0	0	0	0	0
MSTRG.10761	MSTRG.10929	0	0	0	0	0
MSTRG.10762	tyr	0	0	0	0	0
MSTRG.10763	MSTRG.10935	0	0	0	0	0
MSTRG.10764	MSTRG.10938	0	0	0	0	0
MSTRG.10765	MSTRG.10940	0	0	0	0	0
MSTRG.10766	MSTRG.10941	0	0	0	0	0
MSTRG.10767	aasdhppt	0	0	0	0	0
MSTRG.10768	trnam-cau	0	0	0	0	0
MSTRG.10769	LOC111224075	0	0	0	0	0
MSTRG.1077	MSTRG.901	0	0	0	0	0
MSTRG.10770	LOC111224011	0	0	0	0	0
MSTRG.10771	MSTRG.10788	0	0	0	0	0
MSTRG.10772	timp4	0	0	0	0	0
MSTRG.10773	slc6a1	0	0	0	0	0
MSTRG.10774	iars	0	0	0	0	0
MSTRG.10775	MSTRG.10803	0	0	0	0	0
MSTRG.10776	dusp7	0	0	0	0	0
MSTRG.10777	MSTRG.10807	0	0	0	0	0
MSTRG.10778	LOC111224005	0	0	0	0	0
MSTRG.10779	ppp1r1a	0	0	0	0	0
MSTRG.1078	MSTRG.902	0	0	0	0	0
MSTRG.10780	MSTRG.10838	0	0	0	0	0
MSTRG.10781	LOC111223932	0	0	0	0	0
MSTRG.10782	MSTRG.10847	0	0	0	0	0
MSTRG.10783	MSTRG.10853	0	0	0	0	0
MSTRG.10784	LOC111223996	0	0	0	0	0
MSTRG.10785	ipo9	0	0	0	0	0
MSTRG.10786	MSTRG.10864	0	0	0	0	0
MSTRG.10787	LOC111224024	0	0	0	0	0
MSTRG.10788	fam212b	0	0	0	0	0
MSTRG.10789	MSTRG.10872	0	0	0	0	0
MSTRG.1079	MSTRG.903	0	0	0	0	0
MSTRG.10790	MSTRG.11038	0	0	0	0	0
MSTRG.10791	trnat-ugu	0	0	0	0	0
MSTRG.10792	MSTRG.11047	0	0	0	0	0
MSTRG.10793	MSTRG.11051	0	0	0	0	0
MSTRG.10794	MSTRG.11057	0	0	0	0	0
MSTRG.10795	MSTRG.11061	0	0	0	0	0
MSTRG.10796	entpd6	0	0	0	0	0
MSTRG.10797	MSTRG.11071	0	0	0	0	0
MSTRG.10798	acss1	0	0	0	0	0
MSTRG.10799	cst7	0	0	0	0	0
MSTRG.108	MSTRG.26738	0	0	0	0	0
MSTRG.1080	cemip	0	0	0	0	0
MSTRG.10800	eva1c	0	0	0	0	0
MSTRG.10801	cunh21orf59	0	0	0	0	0
MSTRG.10802	MSTRG.3856	0	0	0	0	0
MSTRG.10803	MSTRG.3857	0	0	0	0	0
MSTRG.10804	MSTRG.3858	0	0	0	0	0
MSTRG.10805	MSTRG.3859	0	0	0	0	0
MSTRG.10806	MSTRG.3860	0	0	0	0	0
MSTRG.10807	MSTRG.3861	0	0	0	0	0
MSTRG.10808	mis18a	0	0	0	0	0
MSTRG.10809	haus1	0	0	0	0	0
MSTRG.1081	MSTRG.931	0	0	0	0	0
MSTRG.10810	MSTRG.3833	0	0	0	0	0
MSTRG.10811	MSTRG.3834	0	0	0	0	0
MSTRG.10812	LOC111217005	0	0	0	0	0
MSTRG.10813	MSTRG.3826	0	0	0	0	0
MSTRG.10814	LOC111217245	0	0	0	0	0
MSTRG.10815	MSTRG.3828	0	0	0	0	0
MSTRG.10816	LOC111217155	0	0	0	0	0
MSTRG.10817	MSTRG.3830	0	0	0	0	0
MSTRG.10818	MSTRG.3831	0	0	0	0	0
MSTRG.10819	MSTRG.3832	0	0	0	0	0
MSTRG.1082	MSTRG.932	0	0	0	0	0
MSTRG.10820	MSTRG.3852	0	0	0	0	0
MSTRG.10821	chordc1	0	0	0	0	0
MSTRG.10822	MSTRG.3854	0	0	0	0	0
MSTRG.10823	MSTRG.3855	0	0	0	0	0
MSTRG.10824	gpr119	0	0	0	0	0
MSTRG.10825	MSTRG.3837	0	0	0	0	0
MSTRG.10826	MSTRG.3838	0	0	0	0	0
MSTRG.10827	MSTRG.3839	0	0	0	0	0
MSTRG.10828	orai2	0	0	0	0	0
MSTRG.10829	bckdk	0	0	0	0	0
MSTRG.1083	tlnrd1	0	0	0	0	0
MSTRG.10830	LOC111217109	0	0	0	0	0
MSTRG.10831	MSTRG.3923	0	0	0	0	0
MSTRG.10832	MSTRG.3924	0	0	0	0	0
MSTRG.10833	LOC111217025	0	0	0	0	0
MSTRG.10834	ovca2	0	0	0	0	0
MSTRG.10835	MSTRG.3907	0	0	0	0	0
MSTRG.10836	MSTRG.3908	0	0	0	0	0
MSTRG.10837	MSTRG.3909	0	0	0	0	0
MSTRG.10838	hmgb1	0	0	0	0	0
MSTRG.10839	MSTRG.3911	0	0	0	0	0
MSTRG.1084	tmc3	0	0	0	0	0
MSTRG.10840	MSTRG.3941	0	0	0	0	0
MSTRG.10841	LOC111217181	0	0	0	0	0
MSTRG.10842	LOC111217053	0	0	0	0	0
MSTRG.10843	LOC111217051	0	0	0	0	0
MSTRG.10844	LOC111217052	0	0	0	0	0
MSTRG.10845	LOC111217050	0	0	0	0	0
MSTRG.10846	MSTRG.3927	0	0	0	0	0
MSTRG.10847	MSTRG.3928	0	0	0	0	0
MSTRG.10848	MSTRG.3929	0	0	0	0	0
MSTRG.10849	LOC111217026	0	0	0	0	0
MSTRG.1085	MSTRG.935	0	0	0	0	0
MSTRG.10850	MSTRG.3879	0	0	0	0	0
MSTRG.10851	MSTRG.3880	0	0	0	0	0
MSTRG.10852	MSTRG.3881	0	0	0	0	0
MSTRG.10853	MSTRG.3882	0	0	0	0	0
MSTRG.10854	postn	0	0	0	0	0
MSTRG.10855	MSTRG.3884	0	0	0	0	0
MSTRG.10856	MSTRG.3885	0	0	0	0	0
MSTRG.10857	MSTRG.3866	0	0	0	0	0
MSTRG.10858	MSTRG.3867	0	0	0	0	0
MSTRG.10859	slc46a3	0	0	0	0	0
MSTRG.1086	MSTRG.936	0	0	0	0	0
MSTRG.10860	MSTRG.3899	0	0	0	0	0
MSTRG.10861	MSTRG.3900	0	0	0	0	0
MSTRG.10862	MSTRG.3901	0	0	0	0	0
MSTRG.10863	MSTRG.3902	0	0	0	0	0
MSTRG.10864	kl	0	0	0	0	0
MSTRG.10865	pds5b	0	0	0	0	0
MSTRG.10866	MSTRG.3905	0	0	0	0	0
MSTRG.10867	medag	0	0	0	0	0
MSTRG.10868	exosc8	0	0	0	0	0
MSTRG.10869	alg5	0	0	0	0	0
MSTRG.1087	MSTRG.937	0	0	0	0	0
MSTRG.10870	yipf5	0	0	0	0	0
MSTRG.10871	MSTRG.4044	0	0	0	0	0
MSTRG.10872	MSTRG.4045	0	0	0	0	0
MSTRG.10873	MSTRG.4046	0	0	0	0	0
MSTRG.10874	MSTRG.4047	0	0	0	0	0
MSTRG.10875	MSTRG.4048	0	0	0	0	0
MSTRG.10876	MSTRG.4050	0	0	0	0	0
MSTRG.10877	LOC111217302	0	0	0	0	0
MSTRG.10878	MSTRG.4052	0	0	0	0	0
MSTRG.10879	MSTRG.4022	0	0	0	0	0
MSTRG.1088	MSTRG.938	0	0	0	0	0
MSTRG.10880	taf4	0	0	0	0	0
MSTRG.10881	LOC111217410	0	0	0	0	0
MSTRG.10882	spo11	0	0	0	0	0
MSTRG.10883	MSTRG.4088	0	0	0	0	0
MSTRG.10884	LOC111217420	0	0	0	0	0
MSTRG.10885	MSTRG.4090	0	0	0	0	0
MSTRG.10886	MSTRG.4091	0	0	0	0	0
MSTRG.10887	MSTRG.4092	0	0	0	0	0
MSTRG.10888	LOC111217264	0	0	0	0	0
MSTRG.10889	MSTRG.4094	0	0	0	0	0
MSTRG.1089	stard5	0	0	0	0	0
MSTRG.10890	LOC111217117	0	0	0	0	0
MSTRG.10891	LOC111217133	0	0	0	0	0
MSTRG.10892	MSTRG.3975	0	0	0	0	0
MSTRG.10893	tpst1	0	0	0	0	0
MSTRG.10894	tcerg1	0	0	0	0	0
MSTRG.10895	crebrf	0	0	0	0	0
MSTRG.10896	MSTRG.3984	0	0	0	0	0
MSTRG.10897	LOC111217073	0	0	0	0	0
MSTRG.10898	LOC111217040	0	0	0	0	0
MSTRG.10899	MSTRG.3987	0	0	0	0	0
MSTRG.109	MSTRG.26737	0	0	0	0	0
MSTRG.1090	asb7	0	0	0	0	0
MSTRG.10900	MSTRG.3807	0	0	0	0	0
MSTRG.10901	rabep1	0	0	0	0	0
MSTRG.10902	LOC111217000	0	0	0	0	0
MSTRG.10903	MSTRG.3796	0	0	0	0	0
MSTRG.10904	MSTRG.3797	0	0	0	0	0
MSTRG.10905	MSTRG.3798	0	0	0	0	0
MSTRG.10906	MSTRG.3799	0	0	0	0	0
MSTRG.10907	LOC111217070	0	0	0	0	0
MSTRG.10908	MSTRG.3801	0	0	0	0	0
MSTRG.10909	rcc1l	0	0	0	0	0
