Gene_id	T14A	T0A	T0B	T14B
MSTRG.10702	0	0	0	0
MSTRG.10703	0	0	0	0
MSTRG.10704	0	0	0	0
MSTRG.10705	0	0	0	0
MSTRG.10706	0	0	0	0
MSTRG.10707	0	0	0	0
MSTRG.10708	0	0	0	0
MSTRG.10709	0	0	0	0
MSTRG.1071	0	0	0	0
MSTRG.10710	0	0	0	0
MSTRG.10711	0	0	0	0
MSTRG.10712	0	0	0	0
MSTRG.10713	0	0	0	0
MSTRG.10714	0	0	0	0
MSTRG.10715	0	0	0	0
MSTRG.10716	0	0	0	0
MSTRG.10717	0	0	0	0
MSTRG.10718	0	0	0	0
MSTRG.10719	0	0	0	0
MSTRG.1072	0	0	0	0
MSTRG.10720	0	0	0	0
MSTRG.10721	0	0	0	0
MSTRG.10722	0	0	0	0
MSTRG.10723	0	0	0	0
MSTRG.10724	0	0	0	0
MSTRG.10725	0	0	0	0
MSTRG.10726	0	0	0	0
MSTRG.10727	0	0	0	0
MSTRG.10728	0	0	0	0
MSTRG.10729	0	0	0	0
MSTRG.1073	0	0	0	0
MSTRG.10730	0	0	0	0
MSTRG.10731	0	0	0	0
MSTRG.10732	0	0	0	0
MSTRG.10733	0	0	0	0
MSTRG.10734	0	0	0	0
MSTRG.10735	0	0	0	0
MSTRG.10736	0	0	0	0
MSTRG.10737	0	0	0	0
MSTRG.10738	0	0	0	0
MSTRG.10739	0	0	0	0
MSTRG.1074	0	0	0	0
MSTRG.10740	0	0	0	0
MSTRG.10741	0	0	0	0
MSTRG.10742	0	0	0	0
MSTRG.10743	0	0	0	0
MSTRG.10744	0	0	0	0
MSTRG.10745	0	0	0	0
MSTRG.10746	0	0	0	0
MSTRG.10747	0	0	0	0
MSTRG.10748	0	0	0	0
MSTRG.10749	0	0	0	0
MSTRG.1075	0	0	0	0
MSTRG.10750	0	0	0	0
MSTRG.10751	0	0	0	0
MSTRG.10752	0	0	0	0
MSTRG.10753	0	0	0	0
MSTRG.10754	0	0	0	0
MSTRG.10755	0	0	0	0
MSTRG.10756	0	0	0	0
MSTRG.10757	0	0	0	0
MSTRG.10758	0	0	0	0
MSTRG.10759	0	0	0	0
MSTRG.1076	0	0	0	0
MSTRG.10760	0	0	0	0
MSTRG.10761	0	0	0	0
MSTRG.10762	0	0	0	0
MSTRG.10763	0	0	0	0
MSTRG.10764	0	0	0	0
MSTRG.10765	0	0	0	0
MSTRG.10766	0	0	0	0
MSTRG.10767	0	0	0	0
MSTRG.10768	0	0	0	0
MSTRG.10769	0	0	0	0
MSTRG.1077	0	0	0	0
MSTRG.10770	0	0	0	0
MSTRG.10771	0	0	0	0
MSTRG.10772	0	0	0	0
MSTRG.10773	0	0	0	0
MSTRG.10774	0	0	0	0
MSTRG.10775	0	0	0	0
MSTRG.10776	0	0	0	0
MSTRG.10777	0	0	0	0
MSTRG.10778	0	0	0	0
MSTRG.10779	0	0	0	0
MSTRG.1078	0	0	0	0
MSTRG.10780	0	0	0	0
MSTRG.10781	0	0	0	0
MSTRG.10782	0	0	0	0
MSTRG.10783	0	0	0	0
MSTRG.10784	0	0	0	0
MSTRG.10785	0	0	0	0
MSTRG.10786	0	0	0	0
MSTRG.10787	0	0	0	0
MSTRG.10788	0	0	0	0
MSTRG.10789	0	0	0	0
MSTRG.1079	0	0	0	0
MSTRG.10790	0	0	0	0
MSTRG.10791	0	0	0	0
MSTRG.10792	0	0	0	0
MSTRG.10793	0	0	0	0
MSTRG.10794	0	0	0	0
MSTRG.10795	0	0	0	0
MSTRG.10796	0	0	0	0
MSTRG.10797	0	0	0	0
MSTRG.10798	0	0	0	0
MSTRG.10799	0	0	0	0
MSTRG.108	0	0	0	0
MSTRG.1080	0	0	0	0
MSTRG.10800	0	0	0	0
MSTRG.10801	0	0	0	0
MSTRG.10802	0	0	0	0
MSTRG.10803	0	0	0	0
MSTRG.10804	0	0	0	0
MSTRG.10805	0	0	0	0
MSTRG.10806	0	0	0	0
MSTRG.10807	0	0	0	0
MSTRG.10808	0	0	0	0
MSTRG.10809	0	0	0	0
MSTRG.1081	0	0	0	0
MSTRG.10810	0	0	0	0
MSTRG.10811	0	0	0	0
MSTRG.10812	0	0	0	0
MSTRG.10813	0	0	0	0
MSTRG.10814	0	0	0	0
MSTRG.10815	0	0	0	0
MSTRG.10816	0	0	0	0
MSTRG.10817	0	0	0	0
MSTRG.10818	0	0	0	0
MSTRG.10819	0	0	0	0
MSTRG.1082	0	0	0	0
MSTRG.10820	0	0	0	0
MSTRG.10821	0	0	0	0
MSTRG.10822	0	0	0	0
MSTRG.10823	0	0	0	0
MSTRG.10824	0	0	0	0
MSTRG.10825	0	0	0	0
MSTRG.10826	0	0	0	0
MSTRG.10827	0	0	0	0
MSTRG.10828	0	0	0	0
MSTRG.10829	0	0	0	0
MSTRG.1083	0	0	0	0
MSTRG.10830	0	0	0	0
MSTRG.10831	0	0	0	0
MSTRG.10832	0	0	0	0
MSTRG.10833	0	0	0	0
MSTRG.10834	0	0	0	0
MSTRG.10835	0	0	0	0
MSTRG.10836	0	0	0	0
MSTRG.10837	0	0	0	0
MSTRG.10838	0	0	0	0
MSTRG.10839	0	0	0	0
MSTRG.1084	0	0	0	0
MSTRG.10840	0	0	0	0
MSTRG.10841	0	0	0	0
MSTRG.10842	0	0	0	0
MSTRG.10843	0	0	0	0
MSTRG.10844	0	0	0	0
MSTRG.10845	0	0	0	0
MSTRG.10846	0	0	0	0
MSTRG.10847	0	0	0	0
MSTRG.10848	0	0	0	0
MSTRG.10849	0	0	0	0
MSTRG.1085	0	0	0	0
MSTRG.10850	0	0	0	0
MSTRG.10851	0	0	0	0
MSTRG.10852	0	0	0	0
MSTRG.10853	0	0	0	0
MSTRG.10854	0	0	0	0
MSTRG.10855	0	0	0	0
MSTRG.10856	0	0	0	0
MSTRG.10857	0	0	0	0
MSTRG.10858	0	0	0	0
MSTRG.10859	0	0	0	0
MSTRG.1086	0	0	0	0
MSTRG.10860	0	0	0	0
MSTRG.10861	0	0	0	0
MSTRG.10862	0	0	0	0
MSTRG.10863	0	0	0	0
MSTRG.10864	0	0	0	0
MSTRG.10865	0	0	0	0
MSTRG.10866	0	0	0	0
MSTRG.10867	0	0	0	0
MSTRG.10868	0	0	0	0
MSTRG.10869	0	0	0	0
MSTRG.1087	0	0	0	0
MSTRG.10870	0	0	0	0
MSTRG.10871	0	0	0	0
MSTRG.10872	0	0	0	0
MSTRG.10873	0	0	0	0
MSTRG.10874	0	0	0	0
MSTRG.10875	0	0	0	0
MSTRG.10876	0	0	0	0
MSTRG.10877	0	0	0	0
MSTRG.10878	0	0	0	0
MSTRG.10879	0	0	0	0
MSTRG.1088	0	0	0	0
MSTRG.10880	0	0	0	0
MSTRG.10881	0	0	0	0
MSTRG.10882	0	0	0	0
MSTRG.10883	0	0	0	0
MSTRG.10884	0	0	0	0
MSTRG.10885	0	0	0	0
MSTRG.10886	0	0	0	0
MSTRG.10887	0	0	0	0
MSTRG.10888	0	0	0	0
MSTRG.10889	0	0	0	0
MSTRG.1089	0	0	0	0
MSTRG.10890	0	0	0	0
MSTRG.10891	0	0	0	0
MSTRG.10892	0	0	0	0
MSTRG.10893	0	0	0	0
MSTRG.10894	0	0	0	0
MSTRG.10895	0	0	0	0
MSTRG.10896	0	0	0	0
MSTRG.10897	0	0	0	0
MSTRG.10898	0	0	0	0
MSTRG.10899	0	0	0	0
MSTRG.109	0	0	0	0
MSTRG.1090	0	0	0	0
MSTRG.10900	0	0	0	0
MSTRG.10901	0	0	0	0
MSTRG.10902	0	0	0	0
MSTRG.10903	0	0	0	0
MSTRG.10904	0	0	0	0
MSTRG.10905	0	0	0	0
MSTRG.10906	0	0	0	0
MSTRG.10907	0	0	0	0
MSTRG.10908	0	0	0	0
MSTRG.10909	0	0	0	0
MSTRG.1091	0	0	0	0
MSTRG.10910	0	0	0	0
MSTRG.10911	0	0	0	0
MSTRG.10912	0	0	0	0
MSTRG.10913	0	0	0	0
MSTRG.10914	0	0	0	0
MSTRG.10915	0	0	0	0
MSTRG.10916	0	0	0	0
MSTRG.10917	0	0	0	0
MSTRG.10918	0	0	0	0
MSTRG.10919	0	0	0	0
MSTRG.1092	0	0	0	0
MSTRG.10920	0	0	0	0
MSTRG.10921	0	0	0	0
MSTRG.10922	0	0	0	0
MSTRG.10923	0	0	0	0
MSTRG.10924	0	0	0	0
MSTRG.10925	0	0	0	0
MSTRG.10926	0	0	0	0
MSTRG.10927	0	0	0	0
MSTRG.10928	0	0	0	0
MSTRG.10929	0	0	0	0
MSTRG.1093	0	0	0	0
MSTRG.10930	0	0	0	0
MSTRG.10931	0	0	0	0
MSTRG.10932	0	0	0	0
MSTRG.10933	0	0	0	0
MSTRG.10934	0	0	0	0
MSTRG.10935	0	0	0	0
MSTRG.10936	0	0	0	0
MSTRG.10937	0	0	0	0
MSTRG.10938	0	0	0	0
MSTRG.10939	0	0	0	0
MSTRG.1094	0	0	0	0
MSTRG.10940	0	0	0	0
MSTRG.10941	0	0	0	0
MSTRG.10942	0	0	0	0
MSTRG.10943	0	0	0	0
MSTRG.10944	0	0	0	0
MSTRG.10945	0	0	0	0
MSTRG.10946	0	0	0	0
MSTRG.10947	0	0	0	0
MSTRG.10948	0	0	0	0
MSTRG.10949	0	0	0	0
MSTRG.1095	0	0	0	0
MSTRG.10950	0	0	0	0
MSTRG.10951	0	0	0	0
MSTRG.10952	0	0	0	0
MSTRG.10953	0	0	0	0
MSTRG.10954	0	0	0	0
MSTRG.10955	0	0	0	0
MSTRG.10956	0	0	0	0
MSTRG.10957	0	0	0	0
MSTRG.10958	0	0	0	0
MSTRG.10959	0	0	0	0
MSTRG.1096	0	0	0	0
MSTRG.10960	0	0	0	0
MSTRG.10961	0	0	0	0
MSTRG.10962	0	0	0	0
MSTRG.10963	0	0	0	0
MSTRG.10964	0	0	0	0
MSTRG.10965	0	0	0	0
MSTRG.10966	0	0	0	0
MSTRG.10967	0	0	0	0
MSTRG.10968	0	0	0	0
MSTRG.10969	0	0	0	0
MSTRG.1097	0	0	0	0
MSTRG.10970	0	0	0	0
MSTRG.10971	0	0	0	0
MSTRG.10972	0	0	0	0
MSTRG.10973	0	0	0	0
MSTRG.10974	0	0	0	0
MSTRG.10975	0	0	0	0
MSTRG.10976	0	0	0	0
MSTRG.10977	0	0	0	0
MSTRG.10978	0	0	0	0
MSTRG.10979	0	0	0	0
MSTRG.1098	0	0	0	0
MSTRG.10980	0	0	0	0
MSTRG.10981	0	0	0	0
MSTRG.10982	0	0	0	0
MSTRG.10983	0	0	0	0
MSTRG.10984	0	0	0	0
MSTRG.10985	0	0	0	0
MSTRG.10986	0	0	0	0
MSTRG.10987	0	0	0	0
MSTRG.10988	0	0	0	0
MSTRG.10989	0	0	0	0
MSTRG.1099	0	0	0	0
MSTRG.10990	0	0	0	0
MSTRG.10991	0	0	0	0
MSTRG.10992	0	0	0	0
MSTRG.10993	0	0	0	0
MSTRG.10994	0	0	0	0
MSTRG.10995	0	0	0	0
MSTRG.10996	0	0	0	0
MSTRG.10997	0	0	0	0
MSTRG.10998	0	0	0	0
MSTRG.10999	0	0	0	0
MSTRG.11	0	0	0	0
MSTRG.110	0	0	0	0
MSTRG.1100	0	0	0	0
MSTRG.11000	0	0	0	0
MSTRG.11001	0	0	0	0
MSTRG.11002	0	0	0	0
MSTRG.11003	0	0	0	0
MSTRG.11004	0	0	0	0
MSTRG.11005	0	0	0	0
MSTRG.11006	0	0	0	0
MSTRG.11007	0	0	0	0
MSTRG.11008	0	0	0	0
MSTRG.11009	0	0	0	0
MSTRG.1101	0	0	0	0
MSTRG.11010	0	0	0	0
MSTRG.11011	0	0	0	0
MSTRG.11012	0	0	0	0
MSTRG.11013	0	0	0	0
MSTRG.11014	0	0	0	0
MSTRG.11015	0	0	0	0
MSTRG.11016	0	0	0	0
MSTRG.11017	0	0	0	0
MSTRG.11018	0	0	0	0
MSTRG.11019	0	0	0	0
MSTRG.1102	0	0	0	0
MSTRG.11020	0	0	0	0
MSTRG.11021	0	0	0	0
MSTRG.11022	0	0	0	0
MSTRG.11023	0	0	0	0
MSTRG.11024	0	0	0	0
MSTRG.11025	0	0	0	0
MSTRG.11026	0	0	0	0
MSTRG.11027	0	0	0	0
MSTRG.11028	0	0	0	0
MSTRG.11029	0	0	0	0
MSTRG.1103	0	0	0	0
MSTRG.11030	0	0	0	0
MSTRG.11031	0	0	0	0
MSTRG.11032	0	0	0	0
MSTRG.11033	0	0	0	0
MSTRG.11034	0	0	0	0
MSTRG.11035	0	0	0	0
MSTRG.11036	0	0	0	0
MSTRG.11037	0	0	0	0
MSTRG.11038	0	0	0	0
MSTRG.11039	0	0	0	0
MSTRG.1104	0	0	0	0
MSTRG.11040	0	0	0	0
MSTRG.11041	0	0	0	0
MSTRG.11042	0	0	0	0
MSTRG.11043	0	0	0	0
MSTRG.11044	0	0	0	0
MSTRG.11045	0	0	0	0
MSTRG.11046	0	0	0	0
MSTRG.11047	0	0	0	0
MSTRG.11048	0	0	0	0
MSTRG.11049	0	0	0	0
MSTRG.1105	0	0	0	0
MSTRG.11050	0	0	0	0
MSTRG.11051	0	0	0	0
MSTRG.11052	0	0	0	0
MSTRG.11053	0	0	0	0
MSTRG.11054	0	0	0	0
MSTRG.11055	0	0	0	0
MSTRG.11056	0	0	0	0
MSTRG.11057	0	0	0	0
MSTRG.11058	0	0	0	0
MSTRG.11059	0	0	0	0
MSTRG.1106	0	0	0	0
MSTRG.11060	0	0	0	0
MSTRG.11061	0	0	0	0
MSTRG.11062	0	0	0	0
MSTRG.11063	0	0	0	0
MSTRG.11064	0	0	0	0
MSTRG.11065	0	0	0	0
MSTRG.11066	0	0	0	0
MSTRG.11067	0	0	0	0
MSTRG.11068	0	0	0	0
MSTRG.11069	0	0	0	0
MSTRG.1107	0	0	0	0
MSTRG.11070	0	0	0	0
MSTRG.11071	0	0	0	0
MSTRG.11072	0	0	0	0
MSTRG.11073	0	0	0	0
MSTRG.11074	0	0	0	0
MSTRG.11075	0	0	0	0
MSTRG.11076	0	0	0	0
MSTRG.11077	0	0	0	0
MSTRG.11078	0	0	0	0
MSTRG.11079	0	0	0	0
MSTRG.1108	0	0	0	0
MSTRG.11080	0	0	0	0
MSTRG.11081	0	0	0	0
MSTRG.11082	0	0	0	0
MSTRG.11083	0	0	0	0
MSTRG.11084	0	0	0	0
MSTRG.11085	0	0	0	0
MSTRG.11086	0	0	0	0
MSTRG.11087	0	0	0	0
MSTRG.11088	0	0	0	0
MSTRG.11089	0	0	0	0
MSTRG.1109	0	0	0	0
MSTRG.11090	0	0	0	0
MSTRG.11091	0	0	0	0
MSTRG.11092	0	0	0	0
MSTRG.11093	0	0	0	0
MSTRG.11094	0	0	0	0
MSTRG.11095	0	0	0	0
MSTRG.11096	0	0	0	0
MSTRG.11097	0	0	0	0
MSTRG.11098	0	0	0	0
MSTRG.11099	0	0	0	0
MSTRG.111	0	0	0	0
MSTRG.1110	0	0	0	0
MSTRG.11100	0	0	0	0
MSTRG.11101	0	0	0	0
MSTRG.11102	0	0	0	0
MSTRG.11103	0	0	0	0
MSTRG.11104	0	0	0	0
MSTRG.11105	0	0	0	0
MSTRG.11106	0	0	0	0
MSTRG.11107	0	0	0	0
MSTRG.11108	0	0	0	0
MSTRG.11109	0	0	0	0
MSTRG.1111	0	0	0	0
MSTRG.11110	0	0	0	0
MSTRG.11111	0	0	0	0
MSTRG.11112	0	0	0	0
MSTRG.11113	0	0	0	0
MSTRG.11114	0	0	0	0
MSTRG.11115	0	0	0	0
MSTRG.11116	0	0	0	0
MSTRG.11117	0	0	0	0
MSTRG.11118	0	0	0	0
MSTRG.11119	0	0	0	0
MSTRG.1112	0	0	0	0
MSTRG.11120	0	0	0	0
MSTRG.11121	0	0	0	0
MSTRG.11122	0	0	0	0
MSTRG.11123	0	0	0	0
MSTRG.11124	0	0	0	0
MSTRG.11125	0	0	0	0
MSTRG.11126	0	0	0	0
MSTRG.11127	0	0	0	0
MSTRG.11128	0	0	0	0
MSTRG.11129	0	0	0	0
MSTRG.1113	0	0	0	0
MSTRG.11130	0	0	0	0
MSTRG.11131	0	0	0	0
MSTRG.11132	0	0	0	0
MSTRG.11133	0	0	0	0
MSTRG.11134	0	0	0	0
MSTRG.11135	0	0	0	0
MSTRG.11136	0	0	0	0
MSTRG.11137	0	0	0	0
MSTRG.11138	0	0	0	0
MSTRG.11139	0	0	0	0
MSTRG.1114	0	0	0	0
MSTRG.11140	0	0	0	0
MSTRG.11141	0	0	0	0
MSTRG.11142	0	0	0	0
MSTRG.11143	0	0	0	0
MSTRG.11144	0	0	0	0
MSTRG.11145	0	0	0	0
MSTRG.11146	0	0	0	0
MSTRG.11147	0	0	0	0
MSTRG.11148	0	0	0	0
MSTRG.11149	0	0	0	0
MSTRG.1115	0	0	0	0
MSTRG.11150	0	0	0	0
MSTRG.11151	0	0	0	0
MSTRG.11152	0	0	0	0
MSTRG.11153	0	0	0	0
MSTRG.11154	0	0	0	0
MSTRG.11155	0	0	0	0
MSTRG.11156	0	0	0	0
MSTRG.11157	0	0	0	0
MSTRG.11158	0	0	0	0
MSTRG.11159	0	0	0	0
MSTRG.1116	0	0	0	0
MSTRG.11160	0	0	0	0
MSTRG.11161	0	0	0	0
MSTRG.11162	0	0	0	0
MSTRG.11163	0	0	0	0
MSTRG.11164	0	0	0	0
MSTRG.11165	0	0	0	0
MSTRG.11166	0	0	0	0
MSTRG.11167	0	0	0	0
MSTRG.11168	0	0	0	0
MSTRG.11169	0	0	0	0
MSTRG.1117	0	0	0	0
MSTRG.11170	0	0	0	0
MSTRG.11171	0	0	0	0
MSTRG.11172	0	0	0	0
MSTRG.11173	0	0	0	0
MSTRG.11174	0	0	0	0
MSTRG.11175	0	0	0	0
MSTRG.11176	0	0	0	0
MSTRG.11177	0	0	0	0
MSTRG.11178	0	0	0	0
MSTRG.11179	0	0	0	0
MSTRG.1118	0	0	0	0
MSTRG.11180	0	0	0	0
MSTRG.11181	0	0	0	0
MSTRG.11182	0	0	0	0
MSTRG.11183	0	0	0	0
MSTRG.11184	0	0	0	0
MSTRG.11185	0	0	0	0
MSTRG.11186	0	0	0	0
MSTRG.11187	0	0	0	0
MSTRG.11188	0	0	0	0
MSTRG.11189	0	0	0	0
MSTRG.1119	0	0	0	0
MSTRG.11190	0	0	0	0
MSTRG.11191	0	0	0	0
MSTRG.11192	0	0	0	0
MSTRG.11193	0	0	0	0
MSTRG.11194	0	0	0	0
MSTRG.11195	0	0	0	0
MSTRG.11196	0	0	0	0
MSTRG.11197	0	0	0	0
MSTRG.11198	0	0	0	0
MSTRG.11199	0	0	0	0
MSTRG.112	0	0	0	0
MSTRG.1120	0	0	0	0
MSTRG.11200	0	0	0	0
MSTRG.11201	0	0	0	0
MSTRG.11202	0	0	0	0
MSTRG.11203	0	0	0	0
MSTRG.11204	0	0	0	0
MSTRG.11205	0	0	0	0
MSTRG.11206	0	0	0	0
MSTRG.11207	0	0	0	0
MSTRG.11208	0	0	0	0
MSTRG.11209	0	0	0	0
MSTRG.1121	0	0	0	0
MSTRG.11210	0	0	0	0
MSTRG.11211	0	0	0	0
MSTRG.11212	0	0	0	0
MSTRG.11213	0	0	0	0
MSTRG.11214	0	0	0	0
MSTRG.11215	0	0	0	0
MSTRG.11216	0	0	0	0
MSTRG.11217	0	0	0	0
MSTRG.11218	0	0	0	0
MSTRG.11219	0	0	0	0
MSTRG.1122	0	0	0	0
MSTRG.11220	0	0	0	0
MSTRG.11221	0	0	0	0
MSTRG.11222	0	0	0	0
MSTRG.11223	0	0	0	0
MSTRG.11224	0	0	0	0
MSTRG.11225	0	0	0	0
MSTRG.11226	0	0	0	0
MSTRG.11227	0	0	0	0
MSTRG.11228	0	0	0	0
MSTRG.11229	0	0	0	0
MSTRG.1123	0	0	0	0
MSTRG.11230	0	0	0	0
MSTRG.11231	0	0	0	0
MSTRG.11232	0	0	0	0
MSTRG.11233	0	0	0	0
MSTRG.11234	0	0	0	0
MSTRG.11235	0	0	0	0
MSTRG.11236	0	0	0	0
MSTRG.11237	0	0	0	0
MSTRG.11238	0	0	0	0
MSTRG.11239	0	0	0	0
MSTRG.1124	0	0	0	0
MSTRG.11240	0	0	0	0
MSTRG.11241	0	0	0	0
MSTRG.11242	0	0	0	0
MSTRG.11243	0	0	0	0
MSTRG.11244	0	0	0	0
MSTRG.11245	0	0	0	0
MSTRG.11246	0	0	0	0
MSTRG.11247	0	0	0	0
MSTRG.11248	0	0	0	0
MSTRG.11249	0	0	0	0
MSTRG.1125	0	0	0	0
MSTRG.11250	0	0	0	0
MSTRG.11251	0	0	0	0
MSTRG.11252	0	0	0	0
MSTRG.11253	0	0	0	0
MSTRG.11254	0	0	0	0
MSTRG.11255	0	0	0	0
MSTRG.11256	0	0	0	0
MSTRG.11257	0	0	0	0
MSTRG.11258	0	0	0	0
MSTRG.11259	0	0	0	0
MSTRG.1126	0	0	0	0
MSTRG.11260	0	0	0	0
MSTRG.11261	0	0	0	0
MSTRG.11262	0	0	0	0
MSTRG.11263	0	0	0	0
MSTRG.11264	0	0	0	0
MSTRG.11265	0	0	0	0
MSTRG.11266	0	0	0	0
MSTRG.11267	0	0	0	0
MSTRG.11268	0	0	0	0
MSTRG.11269	0	0	0	0
MSTRG.1127	0	0	0	0
MSTRG.11270	0	0	0	0
MSTRG.11271	0	0	0	0
MSTRG.11272	0	0	0	0
MSTRG.11273	0	0	0	0
MSTRG.11274	0	0	0	0
MSTRG.11275	0	0	0	0
MSTRG.11276	0	0	0	0
MSTRG.11277	0	0	0	0
MSTRG.11278	0	0	0	0
MSTRG.11279	0	0	0	0
MSTRG.1128	0	0	0	0
MSTRG.11280	0	0	0	0
MSTRG.11281	0	0	0	0
MSTRG.11282	0	0	0	0
MSTRG.11283	0	0	0	0
MSTRG.11284	0	0	0	0
MSTRG.11285	0	0	0	0
MSTRG.11286	0	0	0	0
MSTRG.11287	0	0	0	0
MSTRG.11288	0	0	0	0
MSTRG.11289	0	0	0	0
MSTRG.1129	0	0	0	0
MSTRG.11290	0	0	0	0
MSTRG.11291	0	0	0	0
MSTRG.11292	0	0	0	0
MSTRG.11293	0	0	0	0
MSTRG.11294	0	0	0	0
MSTRG.11295	0	0	0	0
MSTRG.11296	0	0	0	0
MSTRG.11297	0	0	0	0
MSTRG.11298	0	0	0	0
MSTRG.11299	0	0	0	0
MSTRG.113	0	0	0	0
MSTRG.1130	0	0	0	0
MSTRG.11300	0	0	0	0
MSTRG.11301	0	0	0	0
MSTRG.11302	0	0	0	0
MSTRG.11303	0	0	0	0
MSTRG.11304	0	0	0	0
MSTRG.11305	0	0	0	0
MSTRG.11306	0	0	0	0
MSTRG.11307	0	0	0	0
MSTRG.11308	0	0	0	0
MSTRG.11309	0	0	0	0
MSTRG.1131	0	0	0	0
MSTRG.11310	0	0	0	0
MSTRG.11311	0	0	0	0
MSTRG.11312	0	0	0	0
MSTRG.11313	0	0	0	0
MSTRG.11314	0	0	0	0
MSTRG.11315	0	0	0	0
MSTRG.11316	0	0	0	0
MSTRG.11317	0	0	0	0
MSTRG.11318	0	0	0	0
MSTRG.11319	0	0	0	0
MSTRG.1132	0	0	0	0
MSTRG.11320	0	0	0	0
MSTRG.11321	0	0	0	0
MSTRG.11322	0	0	0	0
MSTRG.11323	0	0	0	0
MSTRG.11324	0	0	0	0
MSTRG.11325	0	0	0	0
MSTRG.11326	0	0	0	0
MSTRG.11327	0	0	0	0
MSTRG.11328	0	0	0	0
MSTRG.11329	0	0	0	0
MSTRG.1133	0	0	0	0
MSTRG.11330	0	0	0	0
MSTRG.11331	0	0	0	0
MSTRG.11332	0	0	0	0
MSTRG.11333	0	0	0	0
MSTRG.11334	0	0	0	0
MSTRG.11335	0	0	0	0
MSTRG.11336	0	0	0	0
MSTRG.11337	0	0	0	0
MSTRG.11338	0	0	0	0
MSTRG.11339	0	0	0	0
MSTRG.1134	0	0	0	0
MSTRG.11340	0	0	0	0
MSTRG.11341	0	0	0	0
MSTRG.11342	0	0	0	0
MSTRG.11343	0	0	0	0
MSTRG.11344	0	0	0	0
MSTRG.11345	0	0	0	0
MSTRG.11346	0	0	0	0
MSTRG.11347	0	0	0	0
MSTRG.11348	0	0	0	0
MSTRG.11349	0	0	0	0
MSTRG.1135	0	0	0	0
MSTRG.11350	0	0	0	0
MSTRG.11351	0	0	0	0
MSTRG.11352	0	0	0	0
MSTRG.11353	0	0	0	0
MSTRG.11354	0	0	0	0
MSTRG.11355	0	0	0	0
MSTRG.11356	0	0	0	0
MSTRG.11357	0	0	0	0
MSTRG.11358	0	0	0	0
MSTRG.11359	0	0	0	0
MSTRG.1136	0	0	0	0
MSTRG.11360	0	0	0	0
MSTRG.11361	0	0	0	0
MSTRG.11362	0	0	0	0
MSTRG.11363	0	0	0	0
MSTRG.11364	0	0	0	0
MSTRG.11365	0	0	0	0
MSTRG.11366	0	0	0	0
MSTRG.11367	0	0	0	0
MSTRG.11368	0	0	0	0
MSTRG.11369	0	0	0	0
MSTRG.1137	0	0	0	0
MSTRG.11370	0	0	0	0
MSTRG.11371	0	0	0	0
MSTRG.11372	0	0	0	0
MSTRG.11373	0	0	0	0
MSTRG.11374	0	0	0	0
MSTRG.11375	0	0	0	0
MSTRG.11376	0	0	0	0
MSTRG.11377	0	0	0	0
MSTRG.11378	0	0	0	0
MSTRG.11379	0	0	0	0
MSTRG.1138	0	0	0	0
MSTRG.11380	0	0	0	0
MSTRG.11381	0	0	0	0
MSTRG.11382	0	0	0	0
MSTRG.11383	0	0	0	0
MSTRG.11384	0	0	0	0
MSTRG.11385	0	0	0	0
MSTRG.11386	0	0	0	0
MSTRG.11387	0	0	0	0
MSTRG.11388	0	0	0	0
MSTRG.11389	0	0	0	0
MSTRG.1139	0	0	0	0
MSTRG.11390	0	0	0	0
MSTRG.11391	0	0	0	0
MSTRG.11392	0	0	0	0
MSTRG.11393	0	0	0	0
MSTRG.11394	0	0	0	0
MSTRG.11395	0	0	0	0
MSTRG.11396	0	0	0	0
MSTRG.11397	0	0	0	0
MSTRG.11398	0	0	0	0
MSTRG.11399	0	0	0	0
MSTRG.114	0	0	0	0
MSTRG.1140	0	0	0	0
MSTRG.11400	0	0	0	0
MSTRG.11401	0	0	0	0
MSTRG.11402	0	0	0	0
MSTRG.11403	0	0	0	0
MSTRG.11404	0	0	0	0
MSTRG.11405	0	0	0	0
MSTRG.11406	0	0	0	0
MSTRG.11407	0	0	0	0
MSTRG.11408	0	0	0	0
MSTRG.11409	0	0	0	0
MSTRG.1141	0	0	0	0
MSTRG.11410	0	0	0	0
MSTRG.11411	0	0	0	0
MSTRG.11412	0	0	0	0
MSTRG.11413	0	0	0	0
MSTRG.11414	0	0	0	0
MSTRG.11415	0	0	0	0
MSTRG.11416	0	0	0	0
MSTRG.11417	0	0	0	0
MSTRG.11418	0	0	0	0
MSTRG.11419	0	0	0	0
MSTRG.1142	0	0	0	0
MSTRG.11420	0	0	0	0
MSTRG.11421	0	0	0	0
MSTRG.11422	0	0	0	0
MSTRG.11423	0	0	0	0
MSTRG.11424	0	0	0	0
MSTRG.11425	0	0	0	0
MSTRG.11426	0	0	0	0
MSTRG.11427	0	0	0	0
MSTRG.11428	0	0	0	0
MSTRG.11429	0	0	0	0
MSTRG.1143	0	0	0	0
MSTRG.11430	0	0	0	0
MSTRG.11431	0	0	0	0
MSTRG.11432	0	0	0	0
MSTRG.11433	0	0	0	0
MSTRG.11434	0	0	0	0
MSTRG.11435	0	0	0	0
MSTRG.11436	0	0	0	0
MSTRG.11437	0	0	0	0
MSTRG.11438	0	0	0	0
MSTRG.11439	0	0	0	0
MSTRG.1144	0	0	0	0
MSTRG.11440	0	0	0	0
MSTRG.11441	0	0	0	0
